"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q1","Q1-2010",,,"0","Units",,,541765.3,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010",,,"0","Units",,,544014.1,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010",,,"0","Units",,,545035.3,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010",,,"0","Units",,,544951.6,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011",,,"0","Units",,,547360.7,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011",,,"0","Units",,,548720,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q3","Q3-2011",,,"0","Units",,,549558.5,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q4","Q4-2011",,,"0","Units",,,551531.6,"B","Break"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q1","Q1-2012",,,"0","Units",,,552664.4,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q2","Q2-2012",,,"0","Units",,,554924.1,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q3","Q3-2012",,,"0","Units",,,555962.6,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q4","Q4-2012",,,"0","Units",,,556522.1,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q1","Q1-2013",,,"0","Units",,,556374.6,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q2","Q2-2013",,,"0","Units",,,558620.3,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q3","Q3-2013",,,"0","Units",,,559639,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q4","Q4-2013",,,"0","Units",,,561164.1,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q1","Q1-2014",,,"0","Units",,,563615.8,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q2","Q2-2014",,,"0","Units",,,565315.8,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q3","Q3-2014",,,"0","Units",,,567011.8,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q4","Q4-2014",,,"0","Units",,,569315.2,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015",,,"0","Units",,,571712.1,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015",,,"0","Units",,,573084,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015",,,"0","Units",,,575266.4,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015",,,"0","Units",,,578340.4,"B","Break"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016",,,"0","Units",,,581173.2,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016",,,"0","Units",,,582570.6,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016",,,"0","Units",,,584845.8,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016",,,"0","Units",,,586616.6,"B","Break"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017",,,"0","Units",,,588692.4,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017",,,"0","Units",,,590962.9,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017",,,"0","Units",,,593843.4,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017",,,"0","Units",,,595709.3,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q1","Q1-2018",,,"0","Units",,,599155.5,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q2","Q2-2018",,,"0","Units",,,600860.4,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q3","Q3-2018",,,"0","Units",,,602340,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q4","Q4-2018",,,"0","Units",,,604367.8,"B","Break"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q1","Q1-2019",,,"0","Units",,,605654.3,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q2","Q2-2019",,,"0","Units",,,606408.5,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q1","Q1-2003",,,"0","Units",,,326577.1,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q2","Q2-2003",,,"0","Units",,,327048.8,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q3","Q3-2003",,,"0","Units",,,327110.8,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q4","Q4-2003",,,"0","Units",,,327945.2,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q1","Q1-2004",,,"0","Units",,,328563.2,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q2","Q2-2004",,,"0","Units",,,329483.2,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q3","Q3-2004",,,"0","Units",,,330390.3,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q4","Q4-2004",,,"0","Units",,,331216.4,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q1","Q1-2005",,,"0","Units",,,332329.2,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q2","Q2-2005",,,"0","Units",,,333503.9,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q3","Q3-2005",,,"0","Units",,,334684.3,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q4","Q4-2005",,,"0","Units",,,335058.6,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q1","Q1-2006",,,"0","Units",,,336999.5,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q2","Q2-2006",,,"0","Units",,,338194,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q3","Q3-2006",,,"0","Units",,,339274.4,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q4","Q4-2006",,,"0","Units",,,340871.3,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q1","Q1-2007",,,"0","Units",,,341651.5,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q2","Q2-2007",,,"0","Units",,,342415.7,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q3","Q3-2007",,,"0","Units",,,343206.9,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q4","Q4-2007",,,"0","Units",,,344074.9,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q1","Q1-2008",,,"0","Units",,,344223.9,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q2","Q2-2008",,,"0","Units",,,344118.1,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q3","Q3-2008",,,"0","Units",,,343644.3,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q4","Q4-2008",,,"0","Units",,,342229,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q1","Q1-2009",,,"0","Units",,,338344.1,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q2","Q2-2009",,,"0","Units",,,335974,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q3","Q3-2009",,,"0","Units",,,334490.8,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q4","Q4-2009",,,"0","Units",,,333916.3,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q1","Q1-2010",,,"0","Units",,,333501.3,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010",,,"0","Units",,,334315.4,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010",,,"0","Units",,,334931.9,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010",,,"0","Units",,,334879.5,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011",,,"0","Units",,,335867.9,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011",,,"0","Units",,,336074,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q3","Q3-2011",,,"0","Units",,,336366,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q4","Q4-2011",,,"0","Units",,,337565.4,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q1","Q1-2012",,,"0","Units",,,338495.6,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q2","Q2-2012",,,"0","Units",,,339397.1,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q3","Q3-2012",,,"0","Units",,,340164.1,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q4","Q4-2012",,,"0","Units",,,341162.5,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q1","Q1-2013",,,"0","Units",,,341040.8,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q2","Q2-2013",,,"0","Units",,,342096.2,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q3","Q3-2013",,,"0","Units",,,342842.1,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q4","Q4-2013",,,"0","Units",,,343425.8,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q1","Q1-2014",,,"0","Units",,,345325.9,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q2","Q2-2014",,,"0","Units",,,346500.7,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q3","Q3-2014",,,"0","Units",,,347469.8,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q4","Q4-2014",,,"0","Units",,,348813.5,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015",,,"0","Units",,,349825.7,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015",,,"0","Units",,,350434.7,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015",,,"0","Units",,,351339.7,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015",,,"0","Units",,,352858.9,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016",,,"0","Units",,,355102.4,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016",,,"0","Units",,,355711.4,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016",,,"0","Units",,,357002.8,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016",,,"0","Units",,,357933.3,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017",,,"0","Units",,,358621.4,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017",,,"0","Units",,,360009.3,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017",,,"0","Units",,,361545,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017",,,"0","Units",,,362221.4,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q1","Q1-2018",,,"0","Units",,,364178.3,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q2","Q2-2018",,,"0","Units",,,365099,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q3","Q3-2018",,,"0","Units",,,365811.2,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q4","Q4-2018",,,"0","Units",,,367584.9,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q1","Q1-2019",,,"0","Units",,,368047.7,,
"G-7","G7","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q2","Q2-2019",,,"0","Units",,,368360.6,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q1","Q1-2000",,,"0","Units",,,19862.55,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q2","Q2-2000",,,"0","Units",,,19385.36,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q3","Q3-2000",,,"0","Units",,,19276.33,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q4","Q4-2000",,,"0","Units",,,19001.03,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q1","Q1-2001",,,"0","Units",,,19328.32,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q2","Q2-2001",,,"0","Units",,,19555.01,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q3","Q3-2001",,,"0","Units",,,20420.7,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q4","Q4-2001",,,"0","Units",,,21770.69,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q1","Q1-2002",,,"0","Units",,,21960.26,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q2","Q2-2002",,,"0","Units",,,22586.76,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q3","Q3-2002",,,"0","Units",,,22593.24,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q4","Q4-2002",,,"0","Units",,,22644.05,"B","Break"
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q1","Q1-2003",,,"0","Units",,,22904.05,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q2","Q2-2003",,,"0","Units",,,23579.41,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q3","Q3-2003",,,"0","Units",,,23318.36,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q4","Q4-2003",,,"0","Units",,,22728.06,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q1","Q1-2004",,,"0","Units",,,22394.29,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q2","Q2-2004",,,"0","Units",,,22033.7,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q3","Q3-2004",,,"0","Units",,,21919.69,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q4","Q4-2004",,,"0","Units",,,21880.91,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q1","Q1-2005",,,"0","Units",,,22018.91,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q2","Q2-2005",,,"0","Units",,,21920.05,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q3","Q3-2005",,,"0","Units",,,21720.56,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q4","Q4-2005",,,"0","Units",,,21902.49,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q1","Q1-2006",,,"0","Units",,,21246.78,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q2","Q2-2006",,,"0","Units",,,20801.48,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q3","Q3-2006",,,"0","Units",,,20657.06,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q4","Q4-2006",,,"0","Units",,,20114.01,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q1","Q1-2007",,,"0","Units",,,19835.36,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q2","Q2-2007",,,"0","Units",,,19288.79,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q3","Q3-2007",,,"0","Units",,,19504.28,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q4","Q4-2007",,,"0","Units",,,19546.2,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q1","Q1-2008",,,"0","Units",,,19736.2,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q2","Q2-2008",,,"0","Units",,,20449.32,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q3","Q3-2008",,,"0","Units",,,21533.6,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q4","Q4-2008",,,"0","Units",,,23243.1,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q1","Q1-2009",,,"0","Units",,,26758.12,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q2","Q2-2009",,,"0","Units",,,29283.17,,
"G-7","G7","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q3","Q3-2009",,,"0","Units",,,30140.19,,
